,Province/State,Country/Region,date,Lat,Long,confirmed,deaths,recoveries
33384,,India,6/2/20,21.0,78.0,207191,5829,100285
33385,,Indonesia,6/2/20,-0.7893,113.9213,27549,1663,7935
33386,,Iran,6/2/20,32.0,53.0,157562,7942,123077
33387,,Iraq,6/2/20,33.0,44.0,7387,235,3508
33388,,Ireland,6/2/20,53.1424,-7.6921,25066,1658,22089
33389,,Israel,6/2/20,31.0,35.0,17285,290,14940
33390,,Italy,6/2/20,43.0,12.0,233515,33530,160092
33391,,Jamaica,6/2/20,18.1096,-77.2975,590,9,356
33392,,Japan,6/2/20,36.0,138.0,16837,902,14585
33393,,Jordan,6/2/20,31.24,36.51,755,9,549
33394,,Kazakhstan,6/2/20,48.0196,66.9237,11571,44,5941
33395,,Kenya,6/2/20,-0.0236,37.9062,2093,71,499
33396,,"Korea, South",6/2/20,36.0,128.0,11590,273,10467
33397,,Kuwait,6/2/20,29.5,47.75,28649,226,14281
33398,,Kyrgyzstan,6/2/20,41.2044,74.7661,1845,17,1219
33399,,Latvia,6/2/20,56.8796,24.6032,1071,24,760
33400,,Lebanon,6/2/20,33.8547,35.8623,1242,27,719
33401,,Liberia,6/2/20,6.4281,-9.4295,311,28,167
33402,,Liechtenstein,6/2/20,47.14,9.55,82,1,55
33403,,Lithuania,6/2/20,55.1694,23.8813,1682,71,1249
33404,,Luxembourg,6/2/20,49.8153,6.1296,4020,110,3848
33405,,Madagascar,6/2/20,-18.7669,46.8691,845,6,185
33406,,Malaysia,6/2/20,2.5,112.5,7877,115,6470
33407,,Maldives,6/2/20,3.2028,73.2207,1841,7,608
33408,,Malta,6/2/20,35.9375,14.3754,620,9,554
33409,,Mauritania,6/2/20,21.0079,10.9408,668,31,55
33410,,Mauritius,6/2/20,-20.2,57.5,335,10,322
33411,,Mexico,6/2/20,23.6345,-102.5528,97326,10637,69749
33412,,Moldova,6/2/20,47.4116,28.3699,8548,307,4738
33413,,Monaco,6/2/20,43.7333,7.4167,99,4,90
33414,,Mongolia,6/2/20,46.8625,103.8467,185,0,44
33415,,Montenegro,6/2/20,42.5,19.3,324,9,315
33416,,Morocco,6/2/20,31.7917,-7.0926,7866,206,6410
33417,,Namibia,6/2/20,-22.9576,18.4904,25,0,16
33418,,Nepal,6/2/20,28.1667,84.25,2099,8,266
33419,Aruba,Netherlands,6/2/20,12.5186,-70.0358,101,3,98
33420,Curacao,Netherlands,6/2/20,12.1696,-68.99,20,1,15
33421,Sint Maarten,Netherlands,6/2/20,18.0425,-63.0548,77,15,60
33422,,Netherlands,6/2/20,52.1326,5.2913,46647,5967,0
33423,,New Zealand,6/2/20,-40.9006,174.886,1504,22,1481
33424,,Nicaragua,6/2/20,12.8654,-85.2072,1118,46,370
33425,,Niger,6/2/20,17.6078,8.0817,960,65,848
33426,,Nigeria,6/2/20,9.082,8.6753,10819,314,3240
33427,,North Macedonia,6/2/20,41.6086,21.7453,2391,141,1595
33428,,Norway,6/2/20,60.472,8.4689,8455,237,7727
33429,,Oman,6/2/20,21.0,57.0,12799,59,2812
33430,,Pakistan,6/2/20,30.3753,69.3451,80463,1688,28923
33431,,Panama,6/2/20,8.538,-80.7821,14095,352,9514
33432,,Papua New Guinea,6/2/20,-6.315,143.9555,8,0,8
33433,,Paraguay,6/2/20,-23.4425,-58.4438,1013,11,498
33434,,Peru,6/2/20,-9.19,-75.0152,170039,4634,69257
33435,,Philippines,6/2/20,13.0,122.0,18997,966,4063
33436,,Poland,6/2/20,51.9194,19.1451,24395,1092,11726
33437,,Portugal,6/2/20,39.3999,-8.2245,32895,1436,19869
33438,,Qatar,6/2/20,25.3548,51.1839,60259,43,36036
33439,,Romania,6/2/20,45.9432,24.9668,19517,1288,13526
33440,,Russia,6/2/20,60.0,90.0,423186,5031,186602
33441,,Rwanda,6/2/20,-1.9403,29.8739,384,2,269
33442,,Saint Lucia,6/2/20,13.9094,-60.9789,18,0,18
33443,,Saint Vincent and the Grenadines,6/2/20,12.9843,-61.2872,26,0,15
33444,,San Marino,6/2/20,43.9424,12.4578,672,42,384
33445,,Saudi Arabia,6/2/20,24.0,45.0,89011,549,65790
33446,,Senegal,6/2/20,14.4974,-14.4524,3836,43,1954
33447,,Serbia,6/2/20,44.0165,21.0059,11454,245,6766
33448,,Seychelles,6/2/20,-4.6796,55.492,11,0,11
33449,,Singapore,6/2/20,1.2833,103.8333,35836,24,23175
33450,,Slovakia,6/2/20,48.669,19.699,1522,28,1372
33451,,Slovenia,6/2/20,46.1512,14.9955,1475,109,1358
33452,,Somalia,6/2/20,5.1521,46.1996,2089,79,361
33453,,South Africa,6/2/20,-30.5595,22.9375,35812,755,18313
33454,,Spain,6/2/20,40.0,-4.0,239932,27127,150376
33455,,Sri Lanka,6/2/20,7.0,81.0,1683,11,823
33456,,Sudan,6/2/20,12.8628,30.2176,5310,307,1625
33457,,Suriname,6/2/20,3.9193,-56.0278,54,1,9
33458,,Sweden,6/2/20,63.0,16.0,38589,4468,0
33459,,Switzerland,6/2/20,46.8182,8.2275,30874,1920,28500
33460,,Taiwan*,6/2/20,23.7,121.0,443,7,427
33461,,Tanzania,6/2/20,-6.369,34.8888,509,21,183
33462,,Thailand,6/2/20,15.0,101.0,3083,58,2966
33463,,Togo,6/2/20,8.6195,0.8248,445,13,230
33464,,Trinidad and Tobago,6/2/20,10.6918,-61.2225,117,8,108
33465,,Tunisia,6/2/20,34.0,9.0,1086,48,965
33466,,Turkey,6/2/20,38.9637,35.2433,165555,4585,129921
33467,,Uganda,6/2/20,1.0,32.0,489,0,82
33468,,Ukraine,6/2/20,48.3794,31.1656,24895,733,10461
33469,,United Arab Emirates,6/2/20,24.0,54.0,35788,269,18726
33470,Bermuda,United Kingdom,6/2/20,32.3078,-64.7505,141,9,113
33471,Cayman Islands,United Kingdom,6/2/20,19.3133,-81.2546,151,1,77
33472,Channel Islands,United Kingdom,6/2/20,49.3723,-2.3644,560,46,528
33473,Gibraltar,United Kingdom,6/2/20,36.1408,-5.3536,172,0,151
33474,Isle of Man,United Kingdom,6/2/20,54.2361,-4.5481,336,24,311
33475,Montserrat,United Kingdom,6/2/20,16.7425,-62.1874,11,1,10
33476,,United Kingdom,6/2/20,55.3781,-3.4360000000000004,277985,39369,0
33477,,Uruguay,6/2/20,-32.5228,-55.7658,826,23,691
33478,,US,6/2/20,37.0902,-95.7129,1837367,106461,463868
33479,,Uzbekistan,6/2/20,41.3775,64.5853,3760,15,2908
33480,,Venezuela,6/2/20,6.4238,-66.5897,1819,18,334
33481,,Vietnam,6/2/20,16.0,108.0,328,0,298
33482,,Zambia,6/2/20,-15.4167,28.2833,1089,7,912
33483,,Zimbabwe,6/2/20,-20.0,30.0,206,4,29
33484,,Dominica,6/2/20,15.415,-61.371,18,0,16
33485,,Grenada,6/2/20,12.1165,-61.679,23,0,18
33486,,Mozambique,6/2/20,-18.6657,35.5296,307,2,98
33487,,Syria,6/2/20,34.8021,38.9968,123,6,50
33488,,Timor-Leste,6/2/20,-8.8742,125.7275,24,0,24
33489,,Belize,6/2/20,13.1939,-59.5432,18,2,16
33490,,Laos,6/2/20,19.85627,102.495496,19,0,16
33491,,Libya,6/2/20,26.3351,17.228331,182,5,52
33492,,West Bank and Gaza,6/2/20,31.9522,35.2332,451,3,372
33493,,Guinea-Bissau,6/2/20,11.8037,-15.1804,1339,8,53
33494,,Mali,6/2/20,17.570692,-3.996166000000001,1351,78,769
33495,,Saint Kitts and Nevis,6/2/20,17.357822,-62.782998,15,0,15
33496,,Kosovo,6/2/20,42.602636,20.902977,1064,30,829
33497,,Burma,6/2/20,21.9162,95.956,232,6,143
33498,Anguilla,United Kingdom,6/2/20,18.2206,-63.0686,3,0,3
33499,British Virgin Islands,United Kingdom,6/2/20,18.4207,-64.64,8,1,7
33500,Turks and Caicos Islands,United Kingdom,6/2/20,21.69400000000001,-71.7979,12,1,11
33501,,MS Zaandam,6/2/20,0.0,0.0,9,2,0
33502,,Botswana,6/2/20,-22.3285,24.6849,40,1,23
33503,,Burundi,6/2/20,-3.3731,29.9189,63,1,33
33504,,Sierra Leone,6/2/20,8.460555000000001,-11.779889,896,46,480
33505,"Bonaire, Sint Eustatius and Saba",Netherlands,6/2/20,12.1784,-68.2385,7,0,7
33506,,Malawi,6/2/20,-13.254307999999998,34.301525,358,4,42
33507,Falkland Islands (Malvinas),United Kingdom,6/2/20,-51.7963,-59.5236,13,0,13
33508,Saint Pierre and Miquelon,France,6/2/20,46.8852,-56.3159,1,0,1
33509,,South Sudan,6/2/20,6.877000000000002,31.307,994,10,6
33510,,Western Sahara,6/2/20,24.2155,-12.8858,9,1,6
33511,,Sao Tome and Principe,6/2/20,0.18636,6.613081,484,12,68
33512,,Yemen,6/2/20,15.552727,48.516388,399,87,15
33513,,Comoros,6/2/20,-11.6455,43.3333,132,2,27
33514,,Tajikistan,6/2/20,38.861034,71.276093,4100,47,2217
33515,,Lesotho,6/2/20,-29.609988,28.233608,2,0,1
33516,,Afghanistan,6/3/20,33.0,65.0,17267,294,1522
33517,,Albania,6/3/20,41.1533,20.1683,1184,33,898
33518,,Algeria,6/3/20,28.0339,1.6596,9733,673,6218
33519,,Andorra,6/3/20,42.5063,1.5218,851,51,735
33520,,Angola,6/3/20,-11.2027,17.8739,86,4,18
33521,,Antigua and Barbuda,6/3/20,17.0608,-61.7964,26,3,20
33522,,Argentina,6/3/20,-38.4161,-63.6167,19268,583,5896
33523,,Armenia,6/3/20,40.0691,45.0382,10524,170,3454
33524,Australian Capital Territory,Australia,6/3/20,-35.4735,149.0124,107,3,104
33525,New South Wales,Australia,6/3/20,-33.8688,151.2093,3106,48,2700
33526,Northern Territory,Australia,6/3/20,-12.4634,130.8456,29,0,29
33527,Queensland,Australia,6/3/20,-28.0167,153.4,1060,6,1046
33528,South Australia,Australia,6/3/20,-34.9285,138.6007,440,4,435
33529,Tasmania,Australia,6/3/20,-41.4545,145.9707,228,13,208
33530,Victoria,Australia,6/3/20,-37.8136,144.9631,1678,19,1569
33531,Western Australia,Australia,6/3/20,-31.9505,115.8605,592,9,557
33532,,Austria,6/3/20,47.5162,14.5501,16771,670,15672
33533,,Azerbaijan,6/3/20,40.1431,47.5769,6260,76,3665
33534,,Bahamas,6/3/20,25.0343,-77.3963,102,11,55
33535,,Bahrain,6/3/20,26.0275,50.55,12815,20,7410
33536,,Bangladesh,6/3/20,23.685,90.3563,55140,746,11590
33537,,Barbados,6/3/20,13.1939,-59.5432,92,7,81
33538,,Belarus,6/3/20,53.7098,27.9534,45116,248,20171
33539,,Belgium,6/3/20,50.8333,4.0,58685,9522,15959
33540,,Benin,6/3/20,9.3077,2.3158,244,3,148
33541,,Bhutan,6/3/20,27.5142,90.4336,47,0,9
33542,,Bolivia,6/3/20,-16.2902,-63.5887,11638,400,1507
33543,,Bosnia and Herzegovina,6/3/20,43.9159,17.6791,2551,157,1939
33544,,Brazil,6/3/20,-14.235,-51.9253,584016,32548,238617
33545,,Brunei,6/3/20,4.5353,114.7277,141,2,138
33546,,Bulgaria,6/3/20,42.7339,25.4858,2560,146,1206
33547,,Burkina Faso,6/3/20,12.2383,-1.5616,884,53,753
33548,,Cabo Verde,6/3/20,16.5388,-23.0418,477,5,238
33549,,Cambodia,6/3/20,11.55,104.9167,125,0,123
33550,,Cameroon,6/3/20,3.848,11.5021,6585,200,3676
33551,,Central African Republic,6/3/20,6.6111,20.9394,1173,4,23
33552,,Chad,6/3/20,15.4542,18.7322,820,66,590
33553,,Chile,6/3/20,-35.6751,-71.543,113628,1275,90748
33554,Anhui,China,6/3/20,31.8257,117.2264,991,6,985
33555,Beijing,China,6/3/20,40.1824,116.4142,594,9,583
33556,Chongqing,China,6/3/20,30.0572,107.874,579,6,573
33557,Fujian,China,6/3/20,26.0789,117.9874,358,1,356
33558,Gansu,China,6/3/20,37.8099,101.0583,139,2,137
33559,Guangdong,China,6/3/20,23.3417,113.4244,1598,8,1583
33560,Guangxi,China,6/3/20,23.8298,108.7881,254,2,252
33561,Guizhou,China,6/3/20,26.8154,106.8748,147,2,145
33562,Hainan,China,6/3/20,19.1959,109.7453,169,6,163
33563,Hebei,China,6/3/20,39.549,116.1306,328,6,322
33564,Heilongjiang,China,6/3/20,47.862,127.7615,947,13,934
33565,Henan,China,6/3/20,33.882,113.614,1276,22,1254
33566,Hong Kong,China,6/3/20,22.3,114.2,1093,4,1039
33567,Hubei,China,6/3/20,30.9756,112.2707,68135,4512,63620
33568,Hunan,China,6/3/20,27.6104,111.7088,1019,4,1015
33569,Inner Mongolia,China,6/3/20,44.0935,113.9448,235,1,212
33570,Jiangsu,China,6/3/20,32.9711,119.455,653,0,653
33571,Jiangxi,China,6/3/20,27.614,115.7221,932,1,931
33572,Jilin,China,6/3/20,43.6661,126.1923,155,2,148
33573,Liaoning,China,6/3/20,41.2956,122.6085,149,2,147
33574,Macau,China,6/3/20,22.1667,113.55,45,0,45
33575,Ningxia,China,6/3/20,37.2692,106.1655,75,0,75
33576,Qinghai,China,6/3/20,35.7452,95.9956,18,0,18
33577,Shaanxi,China,6/3/20,35.1917,108.8701,309,3,305
33578,Shandong,China,6/3/20,36.3427,118.1498,792,7,780
33579,Shanghai,China,6/3/20,31.202,121.4491,673,7,661
33580,Shanxi,China,6/3/20,37.5777,112.2922,198,0,198
33581,Sichuan,China,6/3/20,30.6171,102.7103,577,3,558
33582,Tianjin,China,6/3/20,39.3054,117.323,192,3,188
33583,Tibet,China,6/3/20,31.6927,88.0924,1,0,1
33584,Xinjiang,China,6/3/20,41.1129,85.2401,76,3,73
33585,Yunnan,China,6/3/20,24.974,101.487,185,2,183
33586,Zhejiang,China,6/3/20,29.1832,120.0934,1268,1,1267
33587,,Colombia,6/3/20,4.5709,-74.2973,31935,1057,11171
33588,,Congo (Brazzaville),6/3/20,-4.0383,21.7587,611,20,179
33589,,Congo (Kinshasa),6/3/20,-4.0383,21.7587,3495,75,492
33590,,Costa Rica,6/3/20,9.7489,-83.7534,1157,10,685
33591,,Cote d'Ivoire,6/3/20,7.54,-5.5471,3110,35,1530
33592,,Croatia,6/3/20,45.1,15.2,2246,103,2095
33593,,Diamond Princess,6/3/20,0.0,0.0,712,13,651
33594,,Cuba,6/3/20,22.0,-80.0,2107,83,1830
33595,,Cyprus,6/3/20,35.1264,33.4299,958,17,790
33596,,Czechia,6/3/20,49.8175,15.473,9438,325,6749
33597,Faroe Islands,Denmark,6/3/20,61.8926,-6.9118,187,0,187
33598,Greenland,Denmark,6/3/20,71.7069,-42.6043,13,0,11
33599,,Denmark,6/3/20,56.2639,9.5018,11771,580,10552
33600,,Djibouti,6/3/20,11.8251,42.5903,3935,26,1636
33601,,Dominican Republic,6/3/20,18.7357,-70.1627,18040,516,11224
33602,,Ecuador,6/3/20,-1.8312,-78.1834,40966,3486,20019
33603,,Egypt,6/3/20,26.0,30.0,28615,1088,7350
33604,,El Salvador,6/3/20,13.7942,-88.8965,2705,51,1186
33605,,Equatorial Guinea,6/3/20,1.5,10.0,1306,12,200
33606,,Eritrea,6/3/20,15.1794,39.7823,39,0,39
33607,,Estonia,6/3/20,58.5953,25.0136,1880,69,1650
33608,,Eswatini,6/3/20,-26.5225,31.4659,295,3,201
33609,,Ethiopia,6/3/20,9.145,40.4897,1486,17,246
33610,,Fiji,6/3/20,-17.7134,178.065,18,0,15
33611,,Finland,6/3/20,64.0,26.0,6911,321,5500
33612,French Guiana,France,6/3/20,3.9339,-53.1258,533,1,254
33613,French Polynesia,France,6/3/20,-17.6797,149.4068,60,0,60
33614,Guadeloupe,France,6/3/20,16.25,-61.5833,162,14,138
33615,Mayotte,France,6/3/20,-12.8275,45.1662,1993,24,1523
33616,New Caledonia,France,6/3/20,-20.9043,165.618,20,0,18
33617,Reunion,France,6/3/20,-21.1351,55.2471,478,1,411
33618,Saint Barthelemy,France,6/3/20,17.9,-62.8333,6,0,6
33619,St Martin,France,6/3/20,18.0708,-63.0501,41,3,33
33620,Martinique,France,6/3/20,14.6415,-61.0242,200,14,98
33621,,France,6/3/20,46.2276,2.2137,188836,28967,67031
33622,,Gabon,6/3/20,-0.8037,11.6094,2902,20,801
33623,,Gambia,6/3/20,13.4432,-15.3101,26,1,20
33624,,Georgia,6/3/20,42.3154,43.3569,800,13,640
33625,,Germany,6/3/20,51.0,9.0,184121,8602,167453
33626,,Ghana,6/3/20,7.9465,-1.0232,8548,38,3132
33627,,Greece,6/3/20,39.0742,21.8243,2937,179,1374
33628,,Guatemala,6/3/20,15.7835,-90.2308,5760,143,929
33629,,Guinea,6/3/20,9.9456,-9.6966,3933,23,2332
33630,,Guyana,6/3/20,5.0,-58.75,153,12,70
33631,,Haiti,6/3/20,18.9712,-72.2852,2507,48,24
33632,,Holy See,6/3/20,41.9029,12.4534,12,0,2
33633,,Honduras,6/3/20,15.2,-86.2419,5690,234,617
33634,,Hungary,6/3/20,47.1625,19.5033,3931,534,2190
33635,,Iceland,6/3/20,64.9631,-19.0208,1806,10,1794
33636,,India,6/3/20,21.0,78.0,216824,6088,104071
33637,,Indonesia,6/3/20,-0.7893,113.9213,28233,1698,8406
33638,,Iran,6/3/20,32.0,53.0,160696,8012,125206
33639,,Iraq,6/3/20,33.0,44.0,8168,256,4095
33640,,Ireland,6/3/20,53.1424,-7.6921,25111,1659,22698
33641,,Israel,6/3/20,31.0,35.0,17377,291,14983
33642,,Italy,6/3/20,43.0,12.0,233836,33601,160938
33643,,Jamaica,6/3/20,18.1096,-77.2975,591,10,361
33644,,Japan,6/3/20,36.0,138.0,16867,905,14702
33645,,Jordan,6/3/20,31.24,36.51,757,9,561
33646,,Kazakhstan,6/3/20,48.0196,66.9237,12067,48,6240
33647,,Kenya,6/3/20,-0.0236,37.9062,2216,74,553
33648,,"Korea, South",6/3/20,36.0,128.0,11629,273,10499
33649,,Kuwait,6/3/20,29.5,47.75,29359,230,15750
33650,,Kyrgyzstan,6/3/20,41.2044,74.7661,1871,20,1265
33651,,Latvia,6/3/20,56.8796,24.6032,1079,24,760
33652,,Lebanon,6/3/20,33.8547,35.8623,1256,27,724
33653,,Liberia,6/3/20,6.4281,-9.4295,316,28,169
33654,,Liechtenstein,6/3/20,47.14,9.55,82,1,55
33655,,Lithuania,6/3/20,55.1694,23.8813,1684,71,1260
33656,,Luxembourg,6/3/20,49.8153,6.1296,4024,110,3861
33657,,Madagascar,6/3/20,-18.7669,46.8691,908,6,195
33658,,Malaysia,6/3/20,2.5,112.5,7970,115,6531
33659,,Maldives,6/3/20,3.2028,73.2207,1850,7,644
33660,,Malta,6/3/20,35.9375,14.3754,622,9,562
33661,,Mauritania,6/3/20,21.0079,10.9408,745,34,57
33662,,Mauritius,6/3/20,-20.2,57.5,335,10,322
33663,,Mexico,6/3/20,23.6345,-102.5528,101238,11729,72680
33664,,Moldova,6/3/20,47.4116,28.3699,8795,310,4863
33665,,Monaco,6/3/20,43.7333,7.4167,99,4,90
33666,,Mongolia,6/3/20,46.8625,103.8467,185,0,44
33667,,Montenegro,6/3/20,42.5,19.3,324,9,315
33668,,Morocco,6/3/20,31.7917,-7.0926,7922,206,6866
33669,,Namibia,6/3/20,-22.9576,18.4904,25,0,16
33670,,Nepal,6/3/20,28.1667,84.25,2300,9,278
33671,Aruba,Netherlands,6/3/20,12.5186,-70.0358,101,3,98
33672,Curacao,Netherlands,6/3/20,12.1696,-68.99,21,1,15
33673,Sint Maarten,Netherlands,6/3/20,18.0425,-63.0548,77,15,60
33674,,Netherlands,6/3/20,52.1326,5.2913,46733,5977,0
33675,,New Zealand,6/3/20,-40.9006,174.886,1504,22,1481
33676,,Nicaragua,6/3/20,12.8654,-85.2072,1118,46,370
33677,,Niger,6/3/20,17.6078,8.0817,961,65,857
33678,,Nigeria,6/3/20,9.082,8.6753,11166,315,3329
33679,,North Macedonia,6/3/20,41.6086,21.7453,2492,145,1605
33680,,Norway,6/3/20,60.472,8.4689,8477,237,7727
33681,,Oman,6/3/20,21.0,57.0,13537,67,2845
33682,,Pakistan,6/3/20,30.3753,69.3451,85264,1770,30128
33683,,Panama,6/3/20,8.538,-80.7821,14609,357,9519
33684,,Papua New Guinea,6/3/20,-6.315,143.9555,8,0,8
33685,,Paraguay,6/3/20,-23.4425,-58.4438,1070,11,511
33686,,Peru,6/3/20,-9.19,-75.0152,178914,4894,72319
33687,,Philippines,6/3/20,13.0,122.0,19748,974,4153
33688,,Poland,6/3/20,51.9194,19.1451,24687,1115,12014
33689,,Portugal,6/3/20,39.3999,-8.2245,33261,1447,20079
33690,,Qatar,6/3/20,25.3548,51.1839,62160,45,37542
33691,,Romania,6/3/20,45.9432,24.9668,19669,1296,13800
33692,,Russia,6/3/20,60.0,90.0,431715,5208,195559
33693,,Rwanda,6/3/20,-1.9403,29.8739,397,2,271
33694,,Saint Lucia,6/3/20,13.9094,-60.9789,18,0,18
33695,,Saint Vincent and the Grenadines,6/3/20,12.9843,-61.2872,26,0,15
33696,,San Marino,6/3/20,43.9424,12.4578,674,42,391
33697,,Saudi Arabia,6/3/20,24.0,45.0,91182,579,68159
33698,,Senegal,6/3/20,14.4974,-14.4524,3932,45,2063
33699,,Serbia,6/3/20,44.0165,21.0059,11523,245,6852
33700,,Seychelles,6/3/20,-4.6796,55.492,11,0,11
33701,,Singapore,6/3/20,1.2833,103.8333,36405,24,23582
33702,,Slovakia,6/3/20,48.669,19.699,1525,28,1375
33703,,Slovenia,6/3/20,46.1512,14.9955,1477,109,1358
33704,,Somalia,6/3/20,5.1521,46.1996,2146,79,406
33705,,South Africa,6/3/20,-30.5595,22.9375,37525,792,19682
33706,,Spain,6/3/20,40.0,-4.0,240326,27128,150376
33707,,Sri Lanka,6/3/20,7.0,81.0,1749,11,836
33708,,Sudan,6/3/20,12.8628,30.2176,5499,314,1711
33709,,Suriname,6/3/20,3.9193,-56.0278,74,1,9
33710,,Sweden,6/3/20,63.0,16.0,40803,4542,0
33711,,Switzerland,6/3/20,46.8182,8.2275,30893,1921,28600
33712,,Taiwan*,6/3/20,23.7,121.0,443,7,428
33713,,Tanzania,6/3/20,-6.369,34.8888,509,21,183
33714,,Thailand,6/3/20,15.0,101.0,3084,58,2968
33715,,Togo,6/3/20,8.6195,0.8248,452,13,236
33716,,Trinidad and Tobago,6/3/20,10.6918,-61.2225,117,8,108
33717,,Tunisia,6/3/20,34.0,9.0,1087,49,965
33718,,Turkey,6/3/20,38.9637,35.2433,166422,4609,130852
33719,,Uganda,6/3/20,1.0,32.0,507,0,82
33720,,Ukraine,6/3/20,48.3794,31.1656,25385,742,10838
33721,,United Arab Emirates,6/3/20,24.0,54.0,36359,270,19153
33722,Bermuda,United Kingdom,6/3/20,32.3078,-64.7505,141,9,113
33723,Cayman Islands,United Kingdom,6/3/20,19.3133,-81.2546,156,1,78
33724,Channel Islands,United Kingdom,6/3/20,49.3723,-2.3644,561,46,512
33725,Gibraltar,United Kingdom,6/3/20,36.1408,-5.3536,173,0,153
33726,Isle of Man,United Kingdom,6/3/20,54.2361,-4.5481,336,24,312
33727,Montserrat,United Kingdom,6/3/20,16.7425,-62.1874,11,1,10
33728,,United Kingdom,6/3/20,55.3781,-3.4360000000000004,279856,39728,0
33729,,Uruguay,6/3/20,-32.5228,-55.7658,828,23,698
33730,,US,6/3/20,37.0902,-95.7129,1857248,107444,479258
33731,,Uzbekistan,6/3/20,41.3775,64.5853,3843,16,3014
33732,,Venezuela,6/3/20,6.4238,-66.5897,1952,20,334
33733,,Vietnam,6/3/20,16.0,108.0,328,0,302
33734,,Zambia,6/3/20,-15.4167,28.2833,1089,7,912
33735,,Zimbabwe,6/3/20,-20.0,30.0,222,4,29
33736,,Dominica,6/3/20,15.415,-61.371,18,0,16
33737,,Grenada,6/3/20,12.1165,-61.679,23,0,18
33738,,Mozambique,6/3/20,-18.6657,35.5296,316,2,109
33739,,Syria,6/3/20,34.8021,38.9968,123,6,53
33740,,Timor-Leste,6/3/20,-8.8742,125.7275,24,0,24
33741,,Belize,6/3/20,13.1939,-59.5432,18,2,16
33742,,Laos,6/3/20,19.85627,102.495496,19,0,18
33743,,Libya,6/3/20,26.3351,17.228331,196,5,52
33744,,West Bank and Gaza,6/3/20,31.9522,35.2332,457,3,372
33745,,Guinea-Bissau,6/3/20,11.8037,-15.1804,1339,8,53
33746,,Mali,6/3/20,17.570692,-3.996166000000001,1386,79,788
33747,,Saint Kitts and Nevis,6/3/20,17.357822,-62.782998,15,0,15
33748,,Kosovo,6/3/20,42.602636,20.902977,1142,30,871
33749,,Burma,6/3/20,21.9162,95.956,233,6,145
33750,Anguilla,United Kingdom,6/3/20,18.2206,-63.0686,3,0,3
33751,British Virgin Islands,United Kingdom,6/3/20,18.4207,-64.64,8,1,7
33752,Turks and Caicos Islands,United Kingdom,6/3/20,21.69400000000001,-71.7979,12,1,11
33753,,MS Zaandam,6/3/20,0.0,0.0,9,2,0
33754,,Botswana,6/3/20,-22.3285,24.6849,40,1,23
33755,,Burundi,6/3/20,-3.3731,29.9189,63,1,33
33756,,Sierra Leone,6/3/20,8.460555000000001,-11.779889,909,47,491
33757,"Bonaire, Sint Eustatius and Saba",Netherlands,6/3/20,12.1784,-68.2385,7,0,7
33758,,Malawi,6/3/20,-13.254307999999998,34.301525,369,4,51
33759,Falkland Islands (Malvinas),United Kingdom,6/3/20,-51.7963,-59.5236,13,0,13
33760,Saint Pierre and Miquelon,France,6/3/20,46.8852,-56.3159,1,0,1
33761,,South Sudan,6/3/20,6.877000000000002,31.307,994,10,6
33762,,Western Sahara,6/3/20,24.2155,-12.8858,9,1,6
33763,,Sao Tome and Principe,6/3/20,0.18636,6.613081,484,12,68
33764,,Yemen,6/3/20,15.552727,48.516388,419,95,17
33765,,Comoros,6/3/20,-11.6455,43.3333,132,2,27
33766,,Tajikistan,6/3/20,38.861034,71.276093,4191,48,2347
33767,,Lesotho,6/3/20,-29.609988,28.233608,4,0,2
33768,,Afghanistan,6/4/20,33.0,65.0,18054,300,1585
33769,,Albania,6/4/20,41.1533,20.1683,1197,33,898
33770,,Algeria,6/4/20,28.0339,1.6596,9831,681,6297
33771,,Andorra,6/4/20,42.5063,1.5218,852,51,738
33772,,Angola,6/4/20,-11.2027,17.8739,86,4,18
33773,,Antigua and Barbuda,6/4/20,17.0608,-61.7964,26,3,20
33774,,Argentina,6/4/20,-38.4161,-63.6167,20197,608,5993
33775,,Armenia,6/4/20,40.0691,45.0382,11221,176,3468
33776,Australian Capital Territory,Australia,6/4/20,-35.4735,149.0124,107,3,104
33777,New South Wales,Australia,6/4/20,-33.8688,151.2093,3110,48,2714
33778,Northern Territory,Australia,6/4/20,-12.4634,130.8456,29,0,29
33779,Queensland,Australia,6/4/20,-28.0167,153.4,1060,6,1049
33780,South Australia,Australia,6/4/20,-34.9285,138.6007,440,4,436
33781,Tasmania,Australia,6/4/20,-41.4545,145.9707,228,13,208
33782,Victoria,Australia,6/4/20,-37.8136,144.9631,1681,19,1586
33783,Western Australia,Australia,6/4/20,-31.9505,115.8605,592,9,557
33784,,Austria,6/4/20,47.5162,14.5501,16805,670,15717
33785,,Azerbaijan,6/4/20,40.1431,47.5769,6522,78,3737
33786,,Bahamas,6/4/20,25.0343,-77.3963,102,11,55
33787,,Bahrain,6/4/20,26.0275,50.55,13296,21,7728
33788,,Bangladesh,6/4/20,23.685,90.3563,57563,781,12161
33789,,Barbados,6/4/20,13.1939,-59.5432,92,7,81
33790,,Belarus,6/4/20,53.7098,27.9534,45981,253,21162
33791,,Belgium,6/4/20,50.8333,4.0,58767,9548,16048
33792,,Benin,6/4/20,9.3077,2.3158,261,3,151
33793,,Bhutan,6/4/20,27.5142,90.4336,47,0,9
33794,,Bolivia,6/4/20,-16.2902,-63.5887,12245,415,1658
33795,,Bosnia and Herzegovina,6/4/20,43.9159,17.6791,2594,159,1951
